image_path,cow_id,image_count_for_this_cow,split
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5249/cattle_5249_DSCF7378.jpg,cattle_5249,24,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5249/cattle_5249_DSCF7442.jpg,cattle_5249,24,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5249/cattle_5249_DSCF7380.jpg,cattle_5249,24,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5249/cattle_5249_DSCF7451.jpg,cattle_5249,24,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7798.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7811.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7810.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7814.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7802.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7809.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7808.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7813.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7806.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7804.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7807.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7803.jpg,cattle_5273,18,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7799.jpg,cattle_5273,18,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7805.jpg,cattle_5273,18,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7797.jpg,cattle_5273,18,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7801.jpg,cattle_5273,18,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7800.jpg,cattle_5273,18,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5273/cattle_5273_DSCF7812.jpg,cattle_5273,18,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9176.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9173.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9175.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9178.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9177.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9182.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9184.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9171.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9179.jpg,cattle_5275,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9174.jpg,cattle_5275,14,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9180.jpg,cattle_5275,14,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9181.jpg,cattle_5275,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9172.jpg,cattle_5275,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5275/cattle_5275_DSCF9183.jpg,cattle_5275,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7866.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7868.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7870.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7869.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7864.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7867.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7882.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7862.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7881.jpg,cattle_5283,14,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7879.jpg,cattle_5283,14,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7861.jpg,cattle_5283,14,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7865.jpg,cattle_5283,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7880.jpg,cattle_5283,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5283/cattle_5283_DSCF7863.jpg,cattle_5283,14,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7376.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7385.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7444.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7392.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7381.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7443.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7389.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7374.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7393.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7439.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7373.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7390.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7437.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7446.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7387.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7386.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7395.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7445.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7383.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7442.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7372.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7441.jpg,cattle_5297,32,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7382.jpg,cattle_5297,32,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7394.jpg,cattle_5297,32,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7388.jpg,cattle_5297,32,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7438.jpg,cattle_5297,32,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7377.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7384.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7375.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7440.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7380.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5297/cattle_5297_DSCF7391.jpg,cattle_5297,32,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8100.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8102.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8084.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8097.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8094.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8083.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8091.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8080.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8082.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8101.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8079.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8098.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8095.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8081.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8093.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8089.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8099.jpg,cattle_5298,25,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8078.jpg,cattle_5298,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8096.jpg,cattle_5298,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8087.jpg,cattle_5298,25,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8088.jpg,cattle_5298,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8086.jpg,cattle_5298,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8092.jpg,cattle_5298,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8085.jpg,cattle_5298,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5298/cattle_5298_DSCF8090.jpg,cattle_5298,25,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7871.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7873.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7884.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7883.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7878.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7877.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7872.jpg,cattle_5307,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7874.jpg,cattle_5307,10,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7876.jpg,cattle_5307,10,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5307/cattle_5307_DSCF7875.jpg,cattle_5307,10,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9218.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9214.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9211.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9209.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9213.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9210.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9221.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9212.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9219.jpg,cattle_5314,13,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9216.jpg,cattle_5314,13,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9217.jpg,cattle_5314,13,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9220.jpg,cattle_5314,13,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5314/cattle_5314_DSCF9215.jpg,cattle_5314,13,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8221.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8200.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8208.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8220.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8210.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8233.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8224.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8223.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8212.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8219.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8211.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8199.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8231.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8207.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8218.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8201.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8214.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8229.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8230.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8213.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8226.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8209.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8204.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8234.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8228.jpg,cattle_5325,36,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8217.jpg,cattle_5325,36,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8205.jpg,cattle_5325,36,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8215.jpg,cattle_5325,36,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8227.jpg,cattle_5325,36,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8216.jpg,cattle_5325,36,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8225.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8202.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8206.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8203.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8222.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5325/cattle_5325_DSCF8232.jpg,cattle_5325,36,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0935.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0940.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0936.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0938.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0934.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0942.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0941.jpg,cattle_5359,10,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0937.jpg,cattle_5359,10,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0939.jpg,cattle_5359,10,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5359/cattle_5359_DSCF0933.jpg,cattle_5359,10,test
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0474.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0447.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0454.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0466.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0453.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0479.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0470.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0477.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0464.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0472.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0449.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0455.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0468.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0457.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0475.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0463.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0465.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0461.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0459.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0458.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0473.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0481.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0467.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0478.jpg,cattle_5360,35,train
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0471.jpg,cattle_5360,35,val
BeefCattle_Muzzle_database/BeefCattle_Muzzle_Individualized/cattle_5360/cattle_5360_DSCF0452.jpg,cattle_5360,35,val
